arribos,salidas,demandas,potencias
101.3333333,104.3058333,10.277,0.642085714
101.3666667,103.4694444,4.197,0.370671429
101.3666667,104.2416667,9.6433,0.622914286
101.3833333,105.6419444,24.766,1
101.3833333,102.3525,5.5939,1
101.4166667,102.1363889,2.275,0.587028571
101.4166667,104.7613889,12.798,0.7106
101.4166667,104.45,10.681,0.653957143
101.45,105.2597222,11.836,0.576985714
101.4666667,104.1058333,15.345,1
101.4666667,105.2030556,16.154,0.802928571
101.4833333,102.6291667,2.3353,0.3785
101.4833333,102.9025,2.7512,0.360028571
101.4833333,103.9988889,14.639,1
101.5,104.2555556,9.8712,0.665285714
101.5,103.79,7.0947,0.575371429
101.5166667,101.9055556,2.3744,1
101.5166667,105.7086111,24.754,1
101.5166667,103.8819444,13.695,1
101.5166667,103.75,7.0835,0.589028571
101.5333333,103.9888889,7.6238,0.576585714
101.55,104.6294444,12.742,0.768428571
101.55,103.2844444,4.6637,0.499371429
101.55,105.6844444,16.303,0.732314286
101.5666667,104.3502778,9.7473,0.650314286
101.5833333,108.6716667,41.735,1
101.6333333,102.7969444,6.7196,1
101.6333333,103.1286111,5.1384,0.6382
101.6333333,104.9375,6.742,0.378942857
101.65,104.7583333,17.966,1
101.65,105.2805556,5.5988,0.2864
101.6666667,104.9391667,13.702,0.777614286
101.6666667,104.7527778,17.562,1
101.6833333,102.2511111,0.83645,0.2736
101.6833333,106.2991667,27.702,1
101.6833333,104.1055556,6.8812,0.527585714
101.7,104.0816667,7.3251,0.571185714
101.7,104.5622222,16.273,1
101.7166667,105.8308333,18.274,0.824885714
101.7166667,104.3944444,8.0111,0.5556
101.7166667,104.6666667,9.2387,0.581614286
101.7333333,104.5777778,9.0595,0.5915
101.7333333,105.3375,13.894,0.7159
101.7666667,104.3416667,16.006,1
101.7666667,103.3333333,8.8998,1
101.7666667,102.9413889,2.3256,0.367657143
101.7833333,104.76,17.104,1
101.7833333,101.9969444,0.39265,0.341371429
101.7833333,104.04,8.3933,0.690728571
101.8,104.9863889,12.693,0.739785714
101.8,101.9361111,0.81193,1
101.8,104.7713889,10.916,0.682257143
101.8333333,105.5627778,19.74,0.983014286
101.8333333,107.3408333,17.426,0.5876
101.85,105.0541667,11.536,0.668614286
101.85,103.5513889,10.49,1
101.85,105.6944444,11.673,0.563914286
101.8666667,102.3627778,1.5924,0.596085714
101.8833333,104.5461111,9.4562,0.659514286
101.8833333,104.1486111,9.9748,0.817771429
101.8833333,105.39,10.527,0.557514286
101.8833333,105.8322222,14.142,0.665114286
101.9,106.8569444,17.135,0.641957143
101.9,103.8141667,6.7385,0.653771429
101.9,104.3638889,7.2812,0.548814286
101.9166667,105.5627778,14.553,0.741228571
101.9333333,111.1972222,53.385,1
101.9333333,104.2680556,6.8596,0.545642857
101.95,104.4163889,13.151,0.990271429
101.95,105.6697222,14.385,0.718185714
101.95,107.3936111,17.523,0.597814286
101.95,105.5541667,15.042,0.775085714
101.9666667,104.3416667,7.3072,0.571385714
101.9666667,106.6377778,18.838,0.748957143
101.9833333,106.1155556,12.349,0.554985714
102.0166667,102.4738889,2.8023,1
102.0166667,104.6786111,8.4459,0.589242857
102.0333333,107.2227778,14.521,0.519642857
102.0333333,105.5238889,14.908,0.7932
102.0333333,104.4788889,14.014,1
102.0333333,103.9625,11.755,1
102.0333333,104.9736111,11.014,0.695685714
102.05,103.6777778,10.002,1
102.0833333,103.8277778,5.1731,0.550728571
102.0833333,105.9669444,22.547,1
102.0833333,104.9322222,10.387,0.677142857
102.0833333,104.7752778,8.3396,0.575342857
102.1,104.7236111,7.921,0.560685714
102.1166667,103.9944444,3.9157,0.387271429
102.1333333,103.4625,7.7872,1
102.1333333,104.4836111,6.9673,0.550542857
102.15,104.8430556,9.7409,0.671742857
102.2,104.3222222,6.5407,0.572371429
102.2,105.0125,6.9015,0.455714286
102.2166667,106.5922222,18.244,0.774328571
102.2166667,105.7569444,15.7,0.8236
102.2166667,105.1861111,11.178,0.699114286
102.2166667,105.0555556,16.382,1
102.2333333,106.3802778,13.641,0.610885714
102.25,108.2130556,17.286,0.538357143
102.25,104.565,7.5167,0.603014286
102.2666667,105.2136111,16.027,1
102.2833333,106.0363889,13.512,0.668614286
102.2833333,106.11,11.978,0.581314286
102.2833333,107.5616667,30.643,1
102.3,104.2652778,4.8071,0.454257143
102.3,103.4191667,5.9928,0.994442857
102.3166667,108.2616667,34.039,1
102.3333333,105.26,10.446,0.662857143
102.3333333,106.3475,11.904,0.550742857
102.35,105.4086111,10.15,0.616285714
102.3666667,105.8819444,12.81,0.676757143
102.3666667,105.6472222,19,1
102.3833333,104.2558333,10.36,1
102.4166667,106.1611111,21.345,1
102.4166667,106.9238889,13.011,0.536085714
102.4333333,105.4266667,8.7128,0.540571429
102.45,104.6861111,7.2682,0.603642857
102.4666667,104.8861111,14.4,1
102.4666667,105.3002778,9.3657,0.613828571
102.4833333,103.8238889,7.5596,1
102.5,105.0530556,8.7228,0.634514286
102.5333333,107.8475,33.057,1
102.5333333,105.7211111,11.404,0.664371429
102.55,105.1686111,15.654,1
102.5666667,106.2975,14.421,0.717828571
102.6,104.3969444,5.4019,0.558285714
102.6,106.4419444,20.109,0.972042857
102.6,105.1222222,9.9173,0.730228571
102.6,104.5194444,11.156,1
102.6166667,105.5613889,12.023,0.758242857
102.65,104.1,3.8182,0.489028571
102.65,106.7358333,11.058,0.502628571
102.6666667,105.2888889,8.683,0.614957143
102.6666667,104.7233333,12.157,1
102.7166667,103.0733333,0.96166,0.500728571
102.8,104.8461111,12.212,1
102.8,107.3838889,17.435,0.706385714
102.8333333,106.1863889,13.407,0.742557143
102.85,106.2416667,13.018,0.7128
102.85,104.165,4.0163,0.567214286
102.8666667,106.35,14.543,0.775342857
102.8833333,106.4530556,12.17,0.633157143
102.9,105.7763889,9.9483,0.642314286
102.9666667,106.3322222,13.635,0.752385714
103.05,106.5541667,13.819,0.7324
103.05,108.1922222,16.087,0.580971429
103.0666667,104.6941667,9.6768,1
103.0833333,105.7669444,8.3845,0.580228571
103.2,106.2169444,11.456,0.705228571
103.3,105.9319444,9.4851,0.669285714
103.3,104.4194444,2.1429,0.355514286
103.3,103.6761111,0.95262,0.470385714
103.3166667,107.3427778,12.578,0.580214286
103.3833333,104.3122222,5.6679,1
103.4166667,106.9819444,15.36,0.800071429
103.4166667,105.5233333,6.6045,0.582228571
103.4333333,106.1988889,8.2912,0.556771429
103.4666667,106.9263889,6.2915,0.337714286
103.55,109.4197222,35.345,1
103.5833333,104.5972222,1.4756,0.270285714
103.6,107.4902778,16.884,0.806028571
103.6166667,105.7847222,12.365,1
103.6666667,104.5111111,2.7622,0.607485714
103.7333333,106.6541667,11.516,0.732242857
103.7333333,105.5511111,11.357,1
103.8833333,106.3513889,8.2767,0.6228
103.9,105.3288889,7.553,0.981671429
103.9166667,106.9197222,18.868,1
103.9333333,106.0916667,6.8886,0.592728571
103.9333333,107.0944444,12.982,0.762671429
104.0833333,107.7261111,22.429,1
104.0833333,110.8491667,40.343,1
104.1,105.0502778,2.885,0.563828571
104.1,107.3791667,11.896,0.673728571
104.15,105.7472222,9.9765,1
104.2,104.5761111,1.729,0.853757143
104.25,104.74,1.6419,0.622285714
104.2666667,107.3572222,10.517,0.631985714
104.2833333,107.2583333,16.852,1
104.3,105.9566667,9.6736,1
104.3166667,106.7122222,6.9036,0.5352
104.3166667,108.3916667,12.761,0.581557143
104.4333333,108.9977778,18.547,0.754628571
104.45,107.6652778,8.9373,0.516214286
104.4666667,105.3233333,2.8363,0.614871429
104.4666667,108.7266667,19.73,0.860114286
104.5,105.8986111,5.2014,0.690671429
104.5,108.2625,11.837,0.584242857
104.5166667,107.1944444,9.0594,0.6283
104.5166667,105.0566667,1.23,0.423014286
104.5333333,107.2611111,8.6111,0.586271429
104.6833333,106.5930556,5.748,0.558971429
104.8833333,105.0275,0.46964,0.604985714
104.9,106.2922222,6.9103,0.9218
104.9833333,105.9886111,4.2367,0.782685714
105.0333333,106.0080556,0.98516,0.1877
105.0333333,106.8902778,5.725,0.572557143
105.0333333,107.95,9.4608,0.6024
105.0833333,107.3833333,7.6245,0.615642857
105.1166667,106.4319444,4.7851,0.675642857
105.1333333,106.0402778,2.0665,0.423142857
105.1333333,107.8836111,10.186,0.687828571
105.1666667,107.7080556,8.1715,0.597142857
105.2,105.8330556,2.2819,0.669414286
105.2333333,108.3461111,12.234,0.729914286
105.25,105.6675,1.5063,0.670042857
105.2666667,106.0122222,4.5769,1
105.2833333,105.7872222,1.1323,0.417328571
105.3,107.7027778,13.819,1
105.35,109.2988889,18.192,0.855571429
105.3666667,107.8555556,15.482,1
105.3666667,108.0541667,8.4016,0.580571429
105.4333333,109.06,14.675,0.751485714
105.45,109.9366667,20.276,0.839257143
105.5333333,108.9544444,13.282,0.721
105.5833333,110.2461111,27.784,1
105.65,107.7572222,6.0975,0.537385714
105.7166667,106.8758333,2.2287,0.357057143
105.8166667,109.1333333,12.181,0.682042857
105.8666667,107.2611111,7.9641,1
105.8666667,107.3266667,2.7871,0.354528571
105.9,106.0997222,0.6077,0.565085714
105.9166667,106.5458333,3.5991,1
105.9833333,106.8011111,3.8807,0.8813
106.0166667,109.3302778,12.623,0.707442857
106.0166667,108.0194444,10.125,0.938857143
106.05,109.25,16.935,0.982828571
106.0666667,107.1569444,5.849,0.9963
106.0666667,107.6302778,4.9021,0.582242857
106.1666667,108.0363889,5.8013,0.576228571
106.2833333,106.4472222,0.96393,1
106.3,106.8569444,1.5951,0.531885714
106.3333333,106.7427778,2.3866,1
106.3666667,107.8027778,4.8345,0.625185714
106.3833333,108.6288889,5.7714,0.477314286
106.3833333,109.0611111,10.397,0.7211
106.3833333,106.7166667,0.98732,0.550085714
106.4,107.2763889,2.9203,0.618842857
106.4166667,106.5775,0.52257,0.603414286
106.45,106.5844444,0.40703,0.562242857
106.45,108.3066667,6.1152,0.611671429
106.45,109.4486111,9.4103,0.582814286
106.45,108.3455556,5.3752,0.526628571
106.4833333,109.2461111,10.639,0.715128571
106.5166667,110.5163889,16.916,0.785428571
106.5333333,108.8169444,7.242,0.588957143
106.5333333,110.7461111,4.1781,0.184185714
106.5333333,109.595,17.76,1
106.6,107.6830556,3.937,0.675085714
106.6166667,108.0958333,5.3362,0.669971429
106.6333333,107.3677778,2.1286,0.538242857
106.6833333,108.5055556,8.8693,0.903928571
106.6833333,108.7872222,6.2892,0.555157143
106.7333333,110.5308333,11.596,0.5671
106.7666667,110.885,12.608,0.568557143
106.7833333,109.7822222,2.0792,0.128761429
106.8166667,108.1413889,2.6149,0.366585714
106.8166667,110.2586111,12.122,0.654071429
106.8666667,107.3025,1.2573,0.535771429
106.8833333,107.1775,1.6526,1
106.8833333,111.0336111,14.95,0.668985714
106.9333333,109.2652778,7.109,0.566157143
106.9833333,109.2222222,6.6432,0.551057143
107,110.2625,11.562,0.658128571
107.0166667,109.7822222,10.696,0.718285714
107.1333333,110.9222222,12.867,0.6307
107.15,108.4552778,2.5099,0.3571
107.2,109.1391667,11.007,1
107.25,109.0302778,5.7326,0.598014286
107.25,110.3502778,12.386,0.741928571
107.2666667,110.4975,17.713,1
107.2666667,110.9113889,13.006,0.662685714
107.2833333,111.7686111,14.924,0.617928571
107.2833333,110.6083333,10.784,0.602342857
107.3,108.8722222,4.7972,0.566657143
107.3333333,107.4775,0.89345,1
107.3333333,108.3558333,1.4409,0.2617
107.4666667,110.1705556,8.7205,0.598957143
107.4833333,108.5275,6.0375,1
107.5333333,108.7625,3.9244,0.592928571
107.5333333,107.69,0.47111,0.558457143
107.55,107.7452778,0.41092,0.3908
107.5666667,108.6927778,6.5415,1
107.5666667,113.8833333,19.673,0.5784
107.5833333,108.9983333,1.8926,0.2484
107.6,108.2116667,1.2978,0.394042857
107.6,109.2705556,5.5523,0.617242857
107.65,108.2141667,2.5977,0.855128571
107.6833333,110.8486111,12.636,0.741371429
107.6833333,108.4955556,2.8998,0.663028571
107.75,109.2152778,2.7719,0.351314286
107.8,108.5844444,0.69353,0.164185714
107.8166667,111.3611111,9.5781,0.501857143
107.8666667,110.1916667,8.0322,0.641585714
107.8666667,108.5691667,4.2778,1
107.8666667,110.5236111,14.275,0.9978
107.9,108.9788889,2.0264,0.3488
108.0333333,111.2319444,12.296,0.713928571
108.0333333,110.6,8.7177,0.630785714
108.0666667,109.8225,8.9577,0.947457143
108.1166667,110.555,8.9833,0.684214286
108.1333333,109.215,0.47882,0.08221
108.15,112.1713889,11.867,0.548042857
108.15,110.8794444,9.693,0.659514286
108.2,110.9041667,9.1329,0.627214286
108.25,109.1816667,3.0785,0.613642857
108.2833333,110.0583333,10.397,1
108.3,109.3205556,6.057,1
108.3166667,113.2811111,29.431,1
108.35,109.4316667,3.3058,0.567585714
108.3833333,109.7636111,3.8767,0.5216
108.3833333,110.2166667,9.3145,0.943542857
108.3833333,108.7122222,0.98884,0.558371429
108.3833333,109.7219444,6.6608,0.9241
108.4333333,112.885,20.421,0.851914286
108.4666667,111.9080556,16.204,0.874471429
108.4833333,111.7236111,18.08,1
108.5166667,109.0872222,1.8898,0.615128571
108.5666667,111.9188889,17.433,0.965785714
108.6,111.3902778,9.6644,0.643242857
108.7333333,109.7125,5.3873,1
108.75,108.9538889,0.72982,0.664757143
108.7833333,110.1763889,4.098,0.546328571
108.8,110.5488889,10.943,1
108.8833333,110.1097222,7.2167,1
108.9,109.8705556,3.1149,0.596028571
109,109.6330556,3.6813,1
109.05,109.6375,0.89019,0.2814
109.0833333,109.6708333,1.083,0.342357143
109.1666667,113.2769444,10.372,0.468628571
109.1666667,109.3883333,0.000371,0.000310829
109.2,110.2375,1.5781,0.282485714
109.2,110.8691667,9.4928,1
109.2,110.1202778,5.3574,1
109.35,110.0597222,3.2251,0.8439
109.3833333,110.7872222,8.2756,1
109.4166667,111.4916667,9.2642,0.829157143
109.4333333,114.4772222,11.566,0.425857143
109.45,110.4636111,4.1456,0.759557143
109.5,109.9272222,1.0635,0.4623
109.8,109.9369444,0.56866,0.771171429
109.8166667,110.6641667,2.542,0.557042857
109.9,110.8163889,0.90775,0.183957143
109.9166667,110.7305556,4.8326,1
109.9333333,111.1527778,2.3156,0.352642857
109.9333333,111.8169444,6.7848,0.668942857
110,112.6361111,10.006,0.704942857
110.0333333,113.7138889,11.686,0.589671429
110.0666667,112.2361111,8.9823,0.768928571
110.0666667,112.6516667,9.0094,0.647271429
110.15,114.2752778,17.065,0.768228571
110.1666667,112.8544444,7.7469,0.535285714
110.2,111.265,2.9204,0.509257143
110.2333333,110.9041667,3.7597,1
110.2833333,111.0861111,4.6937,1
110.3166667,111.6819444,4.1061,0.558528571
110.35,111.0511111,4.0913,1
110.4666667,116.275,18.543,0.5929
110.55,111.1972222,2.1193,0.608128571
110.6333333,111.6538889,3.0393,0.553071429
110.7,111.0177778,1.1275,0.658942857
110.7833333,111.9219444,6.6912,1
110.8333333,111.9102778,4.8904,0.843328571
110.9,112.6461111,5.3086,0.564614286
110.9,113.4861111,8.2906,0.595371429
110.9166667,112.4666667,5.7445,0.688285714
110.95,111.7080556,4.2506,1
110.9833333,113.2319444,6.5382,0.54
111,111.9277778,2.3161,0.463614286
111.0666667,111.78,1.8629,0.485014286
111.1,111.2594444,0.35499,0.413471429
111.1166667,112.6277778,9.4832,1
111.15,113.2152778,8.6848,0.780957143
111.3166667,112.0108333,1.5376,0.411371429
111.3166667,111.8066667,1.5969,0.605242857
111.35,112.9827778,8.8213,1
111.3666667,112.7569444,4.8875,0.652871429
111.4,112.5455556,3.8511,0.624328571
111.4333333,113.3333333,5.3306,0.521042857
111.45,112.6763889,7.3526,1
111.4666667,112.6441667,1.9681,0.3104
111.5333333,111.8663889,1.4131,0.787942857
111.55,112.2302778,4.0107,1
111.5833333,112.9177778,5.3649,0.746628571
111.6333333,112.2438889,1.7103,0.520228571
111.65,111.7536111,0.31661,0.567485714
111.6833333,113.4511111,5.3813,0.565328571
111.6833333,113.2444444,9.366,1
111.7,113.1347222,5.1795,0.670457143
111.7,112.3291667,3.7741,1
111.7166667,112.425,3.4285,0.898914286
111.7333333,112.3080556,3.5302,1
111.75,112.6472222,2.4411,0.505271429
111.7666667,111.9263889,0.40549,0.471471429
111.7833333,112.8555556,3.4751,0.6019
111.85,117.0908333,16.769,0.594242857
111.9,112.8258333,2.8234,0.566357143
111.9166667,114.2280556,7.6519,0.614814286
111.95,112.1525,0.53891,0.494242857
111.9833333,118.0077778,19.265,0.593871429
112.1333333,113.0788889,2.5867,0.508042857
112.1833333,113.0080556,2.4786,0.558142857
112.25,112.4813889,0.69124,0.5548
112.3666667,115.4763889,11.044,0.659528571
112.3833333,112.8177778,2.5114,1
112.45,113.4722222,3.2426,0.5891
112.4833333,116.2613889,11.175,0.549342857
112.5166667,113.1136111,1.8995,0.590957143
112.5166667,112.6136111,0.13422,0.257128571
112.5166667,113.2663889,1.4107,0.349457143
112.6166667,113.3222222,2.2367,0.588742857
112.6833333,113.1844444,3.0865,1
112.6833333,117.145,15.687,0.652942857
112.7166667,113.1383333,0.52132,0.2296
112.7666667,114.8444444,6.886,0.615471429
112.9166667,114.0052778,5.2065,0.888214286
112.9166667,114.2902778,6.4592,0.8733
113.0166667,113.2122222,0.56715,0.538614286
113.05,117.0502778,1.0791,0.050095714
113.0666667,113.4066667,0.89874,0.490914286
113.1333333,113.3163889,1.05,1
113.1833333,115.4225,7.9627,0.660414286
113.2666667,113.7444444,2.2058,0.8574
113.3,115.3538889,6.8751,0.621642857
113.3166667,114.0375,2.2238,0.572942857
113.4,117.5375,14.819,0.665142857
113.6166667,114.64,1.8481,0.3354
113.95,114.3858333,0.14123,0.060181429
113.95,116.2444444,6.4999,0.526114286
113.9666667,114.4086111,0.006633,0.002787286
113.9833333,114.5388889,0.2534,0.084708571
113.9833333,116.1055556,6.2314,0.5453
114,134.4463889,5.4839,0.04981
114,117.8919444,11.42,0.544914286
114.0333333,118.9397222,17.577,0.665314286
114.0333333,114.14,0.17299,0.301185714
114.05,115.1180556,1.6887,0.293628571
114.1,114.7644444,1.9262,0.538385714
114.2833333,115.4722222,3.9811,0.621871429
114.3,114.8275,0.19565,0.068882857
114.3,116.2861111,5.7135,0.534242857
114.3833333,118.0680556,10.899,0.549328571
114.4166667,116.3002778,8.1634,0.804871429
114.7,115.3272222,2.3089,0.683642857
114.7666667,118.5030556,11.179,0.555657143
114.85,117.125,7.5779,0.6186
115.0333333,119.0294444,12.804,0.595057143
115.1333333,118.6477778,11.668,0.616585714
115.2,117.3513889,6.2558,0.540014286
115.2,119.0627778,11.368,0.546542857
115.4333333,120.1572222,15.524,0.610314286
116.6666667,117.0927778,1.3702,0.597185714
117.1166667,117.2536111,0.26743,0.362671429
120.7,121.9052778,3.9246,0.604714286
122.05,122.6372222,1.9071,0.603128571
122.3,126.7322222,14.729,0.617142857
122.4666667,124.3547222,10.226,1
124.25,126.3680556,7.4619,0.654271429
124.8333333,128.225,13.053,0.714714286
125.0333333,127.9222222,10.995,0.706814286
125.1,125.8011111,1.1792,0.312357143
125.1,128.1694444,17.165,1
125.1333333,129.7138889,19.317,0.7832
125.1333333,126.0227778,4.5725,0.954728571
125.2,131.7266667,31.953,0.909228571
125.2333333,127.9638889,9.0667,0.616657143
125.25,128.5327778,10.895,0.616371429
125.2666667,127.3788889,6.0568,0.532528571
125.3833333,126.3525,5.5939,1
125.4166667,128.7613889,12.798,0.7106
125.45,129.2597222,11.836,0.576985714
125.4833333,126.6291667,2.3353,0.3785
125.4833333,127.9988889,14.639,1
125.5166667,129.7086111,24.754,1
125.5333333,127.9888889,7.6238,0.576585714
125.55,128.6294444,12.742,0.768428571
125.5666667,128.3502778,9.7473,0.650314286
125.6333333,127.1286111,5.1384,0.6382
125.65,128.7583333,17.966,1
125.65,129.2805556,5.5988,0.2864
125.6666667,128.9391667,13.702,0.777614286
125.6666667,128.7527778,17.562,1
125.6833333,130.2991667,27.702,1
125.6833333,128.1055556,6.8812,0.527585714
125.7,128.0816667,7.3251,0.571185714
125.7,128.5622222,16.273,1
125.7166667,129.8308333,18.274,0.824885714
125.7166667,128.3944444,8.0111,0.5556
125.7166667,128.6666667,9.2387,0.581614286
